id;referencia;nome_produto;marca;categoria;especificacao;caracteristicas;preco_eur;preco_formatado;pagina_catalogo
5823;59754;N.18;;IMPRESIÓN;N.1 N.22 1/2L;;;Sob consulta;553
5824;59755;N.18;;IMPRESIÓN;N.2 N.22 1/2R;;;Sob consulta;553
5825;59756;CUCHILLO PARA CERA;Proclinic;IMPRESIÓN;N.3 N.33;20 unidades;;Sob consulta;553
5826;59757;CUCHILLO PARA CERA;Proclinic;IMPRESIÓN;Pinza papel;20 unidades;15.99;15,99 €;553
5827;59758;Mosquito Mosquito;Proclinic;IMPRESIÓN;Mosquito curva;;18.79;18,79 €;553
5828;59759;CUCHILLOS;Proclinic;IMPRESIÓN;;;17.36;17,36 €;553
5829;59760;Kit;Proclinic;IMPRESIÓN;mango plástico;;24.15;24,15 €;553
5830;59762;CURE;Proclinic;IMPRESIÓN;Curvo N. 5C;;24.15;24,15 €;553
5831;59763;CURE;Proclinic;IMPRESIÓN;Df N. 5;;24.15;24,15 €;553
5832;59765;Recto Recto;Proclinic;IMPRESIÓN;Recto N. 5R;;24.15;24,15 €;553
5833;59766;Recto Recto;Proclinic;IMPRESIÓN;Coupland N.2;;28.59;28,59 €;553
5834;59767;Recto Recto;Proclinic;IMPRESIÓN;Pott dcho.;;28.59;28,59 €;553
5835;59768;Recto Recto;Proclinic;IMPRESIÓN;Recto muy fino;;31.95;31,95 €;553
5836;59773;Sindesmotomo;;IMPRESIÓN;Chompret N. 1;;;Sob consulta;553
5837;59775;Sindesmotomo;;IMPRESIÓN;Aluminio;;;Sob consulta;553
5838;59777;Sindesmotomo;;IMPRESIÓN;Aluminio;;;Sob consulta;553
5839;59778;Sindesmotomo;;IMPRESIÓN;Gracey 3/4;;;Sob consulta;553
5840;59780;Sindesmotomo;;IMPRESIÓN;;;;Sob consulta;553
5841;59782;YESO ORTODONCIA;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5842;59783;YESO ORTODONCIA;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5843;59784;YESO ORTODONCIA;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5844;59787;YESO ORTODONCIA;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5845;59788;YESO ORTODONCIA;Proclinic;IMPRESIÓN;Sonda Williams;;;Sob consulta;553
5846;59789;YESO ORTODONCIA;Proclinic;IMPRESIÓN;Cirugía;;16.43;16,43 €;553
5847;59790;YESO ORTODONCIA;Proclinic;IMPRESIÓN;Mango Bisturí;;;Sob consulta;553
5848;59805;PORTA HUESO;Proclinic;IMPRESIÓN;mm metálico;;104.18;104,18 €;553
5849;59806;CURVO TUNGSTENO;Proclinic;IMPRESIÓN;Adson con diente;;180.3;180,30 €;553
5850;59807;PORTA-AGUJAS HALSEY TUNGSTENO;Proclinic;IMPRESIÓN;Adson sin diente;;83.17;83,17 €;553
5851;59809;PORTA-AGUJAS MAYO;Proclinic;IMPRESIÓN;Albrecht;;44.25;44,25 €;553
5852;59810;PORTA-AGUJAS RYDER TUNGSTENO;Proclinic;IMPRESIÓN;Cirugía con diente;;81.27;81,27 €;553
5853;59811;PORTA-CLAMPS;Proclinic;IMPRESIÓN;Espátula negra;;147.47;147,47 €;553
5854;59817;autoestático;Bestdent;IMPRESIÓN;Farabeuf;;36.9;36,90 €;553
5855;59818;MEDIDOR IWANSON;Bestdent;IMPRESIÓN;N.72;;36.9;36,90 €;553
5856;59819;MEDIDOR IWANSON;Bestdent;IMPRESIÓN;Minesota;Doble. Con puntas 2 desmontables.;36.9;36,90 €;553
5857;59823;SINDESMÓTOMO CHOMPRET;Proclinic;IMPRESIÓN;1 Espaciador N.2;3 uds.;168.73;168,73 €;553
5858;59825;composite Espátula;;IMPRESIÓN;composite Felt;;;Sob consulta;553
5859;59826;composite Espátula;;IMPRESIÓN;Obturación;;;Sob consulta;553
5860;59827;N.5;;IMPRESIÓN;N.1 N.7 Niños;;;Sob consulta;553
5861;59828;Steglitz fragmentos;Proclinic;IMPRESIÓN;;;134.19;134,19 €;553
5862;59830;TIJERA CURVA;Proclinic;IMPRESIÓN;;;44.54;44,54 €;553
5863;59832;TIJERA ENCÍA LOCKLIN;Proclinic;IMPRESIÓN;Plano liso N.1;;33.62;33,62 €;553
5864;59833;TIJERA IRIS CURVA SUPER CORTE;Proclinic;IMPRESIÓN;corte Bolas N.3;;61.96;61,96 €;553
5865;59834;TIJERA IRIS RECTA SUPER CORTE;Proclinic;IMPRESIÓN;corte Bolas N.4;;33.22;33,22 €;553
5866;59835;corte;Proclinic;IMPRESIÓN;Markley N.2;;19.11;19,11 €;553
5867;59836;Plano;Proclinic;IMPRESIÓN;Plano rayado N.3;;44.73;44,73 €;553
5868;59838;TIJERAS MICROCIRUGÍA;Proclinic;IMPRESIÓN;curva;;48.9;48,90 €;553
5869;59839;TIJERA MICROCIRUGÍA RECTA;Proclinic;IMPRESIÓN;recta;;48.9;48,90 €;553
5870;59840;TIJERA PARA SUTURAR;Proclinic;IMPRESIÓN;Plano rayado N.2;;29.58;29,58 €;553
5871;59844;Portamalgamas retrogrado;;IMPRESIÓN;1/2 N.6 Niños;;;Sob consulta;553
5872;59845;Portamalgamas retrogrado;;IMPRESIÓN;N. 4 retrogrado curvo;;;Sob consulta;553
5873;59846;N. 4;;IMPRESIÓN;N. 5 Tofflemire;;;Sob consulta;553
5874;59847;N. 4;;IMPRESIÓN;N.1 Niños;;;Sob consulta;553
5875;59848;N. 4;;IMPRESIÓN;N.3 Niños;;;Sob consulta;553
5876;59849;Mango Mango;Proclinic;IMPRESIÓN;N.4 Niños;Serrado. Para colocar 1 ud.;;Sob consulta;553
5877;59850;Mango Mango;Proclinic;IMPRESIÓN;Mango Bisturí;Serrado. Para colocar 1 ud.;19.95;19,95 €;553
5878;59851;Gracey 7/8;Proclinic;IMPRESIÓN;aro 7/8 light;;17.15;17,15 €;553
5879;59852;JERINGA ASPIRACIÓN 3 AROS;Proclinic;IMPRESIÓN;aros Gracey;Sistema de doble gancho. ud.;17.15;17,15 €;553
5880;59853;JERINGA AUTOASPIRANTE;Proclinic;IMPRESIÓN;13/14 light;;58.34;58,34 €;553
5881;59854;JERINGA AUTOASPIRANTE;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5882;59855;Separadores;Proclinic;IMPRESIÓN;Abrebocas;;42.82;42,82 €;553
5883;59856;LEVANTAPUENTES CROWN CLICK;Proclinic;IMPRESIÓN;Branemarck;Martillo + 5 puntas;165.69;165,69 €;553
5884;59857;LEVANTAPUENTES CROWN CLICK;Proclinic;IMPRESIÓN;mezcla hueso;Martillo + 5 puntas;;Sob consulta;553
5885;59858;Sindesmotomo;;IMPRESIÓN;curvo Sindesmotomo;;;Sob consulta;553
5886;59859;Sindesmotomo;;IMPRESIÓN;N.3 Chompret N. 3;;;Sob consulta;553
5887;59860;MANGOS;Proclinic;IMPRESIÓN;C.S. Aluminio;;10.13;10,13 €;553
5888;59861;MANGOS;Proclinic;IMPRESIÓN;Aluminio;;10.18;10,18 €;553
5889;59887;ARCO DE YOUNG METÁLICO;Proclinic;IMPRESIÓN;Sonda Goldman;;158.9;158,90 €;553
5890;59888;Aspiración Autoaspirante;;IMPRESIÓN;puentes;;;Sob consulta;553
5891;59889;Aspiración Autoaspirante;;IMPRESIÓN;;;;Sob consulta;553
5892;59890;Aspiración Autoaspirante;;IMPRESIÓN;;;;Sob consulta;553
5893;59891;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5894;59892;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;;;14.83;14,83 €;553
5895;59893;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;Levantapuentes;;;Sob consulta;553
5896;59894;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;Levantapuentes;;;Sob consulta;553
5897;59895;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;Crown Click;;;Sob consulta;553
5898;59896;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;N.1 Punta Corta;;;Sob consulta;553
5899;59897;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;N.2 Punta Garfio;;;Sob consulta;553
5900;59898;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;N.3 Punta Larga;;;Sob consulta;553
5901;59899;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5902;59900;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5903;59901;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5904;59902;BOLA-ESPÁTULA CON TITANIO;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5905;59903;Produto Dentário;;IMPRESIÓN;;;;Sob consulta;553
5906;59904;Produto Dentário;;IMPRESIÓN;;;;Sob consulta;553
5907;59905;Produto Dentário;;IMPRESIÓN;;;;Sob consulta;553
5908;59906;Produto Dentário;;IMPRESIÓN;;;;Sob consulta;553
5909;59907;Produto Dentário;;IMPRESIÓN;;;;Sob consulta;553
5910;59908;espátula Portamalgamas;;IMPRESIÓN;;;;Sob consulta;553
5911;59909;espátula Portamalgamas;;IMPRESIÓN;;;;Sob consulta;553
5912;59912;espátula Portamalgamas;;IMPRESIÓN;;;;Sob consulta;553
5913;59913;espátula Portamalgamas;;IMPRESIÓN;;;;Sob consulta;553
5914;59914;espátula Portamalgamas;;IMPRESIÓN;;;;Sob consulta;553
5915;59915;espátula Portamalgamas;;IMPRESIÓN;;;;Sob consulta;553
5916;59916;espátula Portamalgamas;;IMPRESIÓN;;;;Sob consulta;553
5917;59917;espátula Portamalgamas;;IMPRESIÓN;;;;Sob consulta;553
5918;59918;espátula Portamalgamas;;IMPRESIÓN;;;;Sob consulta;553
5919;59919;espátula Portamalgamas;Proclinic;IMPRESIÓN;Portamalgamas;;19.19;19,19 €;553
5920;59922;Curvo;;IMPRESIÓN;Curvo 2mm;;;Sob consulta;553
5921;59923;Curvo;;IMPRESIÓN;;;;Sob consulta;553
5922;59924;Curvo;;IMPRESIÓN;Curvo 4mm;;;Sob consulta;553
5923;59925;Curvo;;IMPRESIÓN;Freer 3,3mm;;;Sob consulta;553
5924;59926;N.86 N.89;;IMPRESIÓN;N.90;;;Sob consulta;553
5925;59928;N.86 N.89;;IMPRESIÓN;;;;Sob consulta;553
5926;59929;N.86 N.89;;IMPRESIÓN;;;;Sob consulta;553
5927;59930;N.86 N.89;;IMPRESIÓN;;;;Sob consulta;553
5928;59931;Bruñidor;;IMPRESIÓN;;;;Sob consulta;553
5929;59932;Bruñidor;;IMPRESIÓN;;;;Sob consulta;553
5930;59934;Bruñidor;;IMPRESIÓN;Bruñidor N.1;;;Sob consulta;553
5931;59935;Bruñidor;;IMPRESIÓN;Dappen amalgama;;;Sob consulta;553
5932;59936;Bruñidor;;IMPRESIÓN;;;;Sob consulta;553
5933;59937;Ápices Ápices;Proclinic;IMPRESIÓN;;;;Sob consulta;553
5934;59938;Ápices Ápices;Proclinic;IMPRESIÓN;Ápices izdo.;;24.15;24,15 €;553
5935;59939;Ápices Ápices;Proclinic;IMPRESIÓN;N.22;;;Sob consulta;553
5936;59940;R ef.: 59949 Mango anatómico;Proclinic;IMPRESIÓN;N.1 anatómico S.S.;;66.41;66,41 €;553
5937;59944;MOSQUITO CURVA DIENTES;Proclinic;IMPRESIÓN;;12,5 cm;27.4;27,40 €;553
5938;59946;MOSQUITO CURVA DIENTES;Proclinic;IMPRESIÓN;y talladores;12,5 cm;;Sob consulta;553
5939;59950;N.1;Proclinic;IMPRESIÓN;Mango espejo C.S.;;55.86;55,86 €;553
5940;59953;PINZA DE CIRUGÍA CURVA;Proclinic;IMPRESIÓN;Mango espejo;;18.4;18,40 €;553
5941;59954;TIJERA ENCÍA;Proclinic;IMPRESIÓN;Bolas N.2;;44.54;44,54 €;553
5942;59958;Goldman;Proclinic;IMPRESIÓN;Molt-Busser;;58.39;58,39 €;553
5943;87875;Pich Pich;Proclinic;IMPRESIÓN;Pich doble;;22.16;22,16 €;553
5944;09201;ESPEJOS PURE;Prodont;INSTRUMENTAL;Nº 4 S.S.;;76.56;76,56 €;554
5945;09202;ESPEJOS PURE;Prodont;INSTRUMENTAL;Nº 5 C.S.;;95.37;95,37 €;554
5946;2018;ESPEJOS PLANOS Nº 5 C. S.;Mestra;INSTRUMENTAL;;P ara mangos standard. Rosca Cone Socket. Nº 5 C.S. Caja de 12 unidades.;95.37;95,37 €;554
5947;6894;ESPEJOS PLANOS Nº 5 C.S.;Prodont;INSTRUMENTAL;;Para mangos standard. Caja de 12 unidades.;60.06;60,06 €;554
5948;0911;ESPEJOS DOBLE CARA FRONT;Prodont;INSTRUMENTAL;;Para mangos standard. Diseño en C.A.;122.54;122,54 €;555
5949;2019;ESPEJOS DE AUMENTO Nº 5 C. S.;Hahnenkratt;INSTRUMENTAL;;Para mangos standard. Rosca Cone Socket. Nº 5 C.S. Caja de 12 unidades.;29.48;29,48 €;555
5950;20491;ESPEJOS PLANOS Nº5 C.S;Bestdent;INSTRUMENTAL;Nº 5 C.S.;12 uds .;26.83;26,83 €;555
5951;2066;ESPEJOS PLANOS S.S.;Prodont;INSTRUMENTAL;Nº 5 S.S.;Para mangos standard.;30.95;30,95 €;555
5952;4981;ESPEJOS PLANOS ASA DENTAL;Asa Dental;INSTRUMENTAL;Nº 4;Caja de 12 unidades.;30.95;30,95 €;555
5953;59959;ESPEJOS N 5 C.S RODIO;Proclinic;INSTRUMENTAL;;;122.54;122,54 €;555
5954;99696;ESPEJOS PLANOS ASA DENTAL;Asa Dental;INSTRUMENTAL;Nº 5;Caja de 12 unidades.;30.95;30,95 €;555
5955;0920;ESPEJOS TITANIO;Prodont;INSTRUMENTAL;;Espejos Titanium Caja de 12 uds.;60.06;60,06 €;556
5956;10150;ESPEJO RELAX FRONT SURFACE;Hahnenkratt;INSTRUMENTAL;Surtido de colores;10 unidades;41.94;41,94 €;556
5957;10151;ESPEJO RELAX FRONT SURFACE;Hahnenkratt;INSTRUMENTAL;Gris;10 unidades;41.94;41,94 €;556
5958;2073;ESPEJOS PLANOS DE RODIO SURFACE Nº 5 C. S.;Prodont;INSTRUMENTAL;;Para mangos standard. Caja de 12 uds.;60.06;60,06 €;556
5959;9137;ESPEJOS PLANOS RODIO FRONT SURFACE;Hu-Friedy;INSTRUMENTAL;Nº.5 - 12 uds. Rosca S.S.;Para mangos standard. Rosca Cone Socket.;75.32;75,32 €;556
5960;9140;ESPEJOS PLANOS RODIO FRONT SURFACE;Hu-Friedy;INSTRUMENTAL;Nº.5 - 12 uds. Rosca C.S.;Para mangos standard. Rosca Cone Socket.;84.28;84,28 €;556
5961;9247;ESPEJOS PLANOS RODIO FRONT SURFACE;Hu-Friedy;INSTRUMENTAL;Nº.4 - 12 uds. Rosca S.S.;Para mangos standard. Rosca Cone Socket.;75.32;75,32 €;556
5962;22653;ESPEJO MIRA DUO;Hager & Werken;INSTRUMENTAL;;Espejo lado visión 1.1, del otro contorno y mango de plástico mesa (soporte de mesa;13.32;13,32 €;557
5963;46284;MANGOS;Proclinic;INSTRUMENTAL;Mango;;9.27;9,27 €;557
5964;59862;MANGOS;Proclinic;INSTRUMENTAL;Mango de espejo;;9.27;9,27 €;557
5965;59863;MANGOS;Proclinic;INSTRUMENTAL;Mango;;10.18;10,18 €;557
5966;59961;MANGOS;Proclinic;INSTRUMENTAL;Mango;;10.13;10,13 €;557
5967;63937;ESPEJO DE MANO MOLAR MOLLIE;Bader;INSTRUMENTAL;;1 unidad;23.28;23,28 €;557
5968;80556;ESPEJO DE MANO MOLAR MOLLIE;Bader;INSTRUMENTAL;;;10.35;10,35 €;557
5969;0529;Produto Dentário;Hu-Friedy;INSTRUMENTAL;Mango Cone Socket Silver Line;;13.22;13,22 €;558
5970;06920;Produto Dentário;Hu-Friedy;INSTRUMENTAL;Mango Cone Socket. Acero;;24.6;24,60 €;558
5971;2604;Produto Dentário;LM;INSTRUMENTAL;Mango de espejo 28;;11.2;11,20 €;558
5972;26040;Produto Dentário;LM;INSTRUMENTAL;Mango de espejo Gris 28 XSI;;11.2;11,20 €;558
5973;4201;Mangos para espejos;Mestra;INSTRUMENTAL;Acero inoxidable.;;16.4;16,40 €;558
5974;4202;Mangos para espejos;Mestra;INSTRUMENTAL;Aluminio. Rosca C.S.;;9.84;9,84 €;558
5975;4928;Produto Dentário;Asa Dental;INSTRUMENTAL;Octogonal . Rosca C.S.;;8.74;8,74 €;558
5976;9138;inoxidable. Octogonal.;Hu-Friedy;INSTRUMENTAL;Mango Cone Socket. Acero;;26.9;26,90 €;558
5977;9355;Produto Dentário;LM;INSTRUMENTAL;Mango azul Ergosingle 25 - S.S;;16.4;16,40 €;558
5978;93552;Produto Dentário;LM;INSTRUMENTAL;Mango azul Ergosingle 28 - C.S;;16.4;16,40 €;558
5979;93553;Produto Dentário;LM;INSTRUMENTAL;Mango rojo Ergosingle 28 - C.S;;16.4;16,40 €;558
5980;18951;FONDO NEGRO/CONTRASTE PARA FOTOGRAFÍA DE SILICONA;Nichrominox;INSTRUMENTAL;;Contraste hecho para adaptarse. Muy confortable para las fotografías y elimina aquellos elementos en la imagen. Pueden ser limpiados por autoclavables 134º.;51.99;51,99 €;559
5981;75854;ESPEJOS ANGULADOS ACERO INOXIDABLE;Bestdent;INSTRUMENTAL;Oclusal adulto y niño redondeado;;81.59;81,59 €;559
5982;75855;ESPEJOS ANGULADOS ACERO INOXIDABLE;Bestdent;INSTRUMENTAL;Oclusal adulto y niño ancho;;81.59;81,59 €;559
5983;75856;ESPEJOS ANGULADOS ACERO INOXIDABLE;Bestdent;INSTRUMENTAL;Adulto oclusal y bucal (medi-;;81.59;81,59 €;559
5984;75857;ESPEJOS ANGULADOS ACERO INOXIDABLE;Bestdent;INSTRUMENTAL;Niño oclusal y bucal (medidas:;;81.59;81,59 €;559
5985;7886;ESPEJOS FOTOGRÁFICOS;Prodont;INSTRUMENTAL;Oclusal adulto.;;58.9;58,90 €;559
5986;7887;ESPEJOS FOTOGRÁFICOS;Prodont;INSTRUMENTAL;Oclusal niño.;;58.9;58,90 €;559
5987;7888;ESPEJOS FOTOGRÁFICOS;Prodont;INSTRUMENTAL;Oclusal lingual.;;58.9;58,90 €;559
5988;7889;ESPEJOS FOTOGRÁFICOS;Prodont;INSTRUMENTAL;Oclusal lateral.;;58.9;58,90 €;559
5989;82020;ESPEJOS FOTOGRÁFICOS;Prodont;INSTRUMENTAL;Espejo fotográfico oclusal grande;;58.9;58,90 €;559
5990;L97960;FONDO NEGRO/CONTRASTE PARA FOTOGRAFÍA DE SILICONA;Nichrominox;INSTRUMENTAL;;el paciente, da contraste a para que no son necesarios las fotografías cualquier proceso y son en la autoclavables134ºC.;51.99;51,99 €;559
5991;L97961;FONDO NEGRO/CONTRASTE PARA LABIO PARA FOTOGRAFÍA DE SILICONA;Nichrominox;INSTRUMENTAL;Grande. 1 unidad.;Contraste hecho de silicona. Puede doblarse para adaptarse. Muy confortable para el paciente, da contraste a las fotografías y elimina aquellos elementos que no son necesarios a en la imagen. Pueden ser limpiados por cualquier proceso y son autoclavables134ºC. son;37.85;37,85 €;559
5992;L97962;FONDO NEGRO/CONTRASTE PARA LABIO PARA FOTOGRAFÍA DE SILICONA;Nichrominox;INSTRUMENTAL;Pequeño. 1 unidad;Contraste hecho de silicona. Puede doblarse para adaptarse. Muy confortable para el paciente, da contraste a las fotografías y elimina aquellos elementos que no son necesarios a en la imagen. Pueden ser limpiados por cualquier proceso y son autoclavables134ºC. son;51.99;51,99 €;559
5993;0919;MANGO PARA ESPEJOS FOTOGRÁFICOS;Prodont;INSTRUMENTAL;;;87.9;87,90 €;560
5994;59957;SONDA DE EXPLO- RACIÓN DOBLE 4/6;Proclinic;INSTRUMENTAL;Set 4 unidades;;45.24;45,24 €;560
5995;59992;SONDA DE EXPLO- RACIÓN DOBLE 4/6;Proclinic;INSTRUMENTAL;1 unidad;;13.65;13,65 €;560
5996;L3305;FONDO NEGRO/CONTRASTE PARA FOTO- GRAFÍA;Yamaura Dental Corporation (YDM);INSTRUMENTAL;Anterior grande;El Fondo Negro o Contraste es la de silicona. Puede doblarse herramienta imprescindible para la fotografía dental para poder el paciente, da contraste a distinguir bien todas las piezas. que no son necesarios;46.55;46,55 €;560
5997;L3306;FONDO NEGRO/CONTRASTE PARA FOTO- GRAFÍA;Yamaura Dental Corporation (YDM);INSTRUMENTAL;Posterior;El Fondo Negro o Contraste es la de silicona. Puede doblarse herramienta imprescindible para la fotografía dental para poder el paciente, da contraste a distinguir bien todas las piezas. que no son necesarios;51.99;51,99 €;560
5998;L3307;FONDO NEGRO/CONTRASTE PARA FOTO- GRAFÍA;Yamaura Dental Corporation (YDM);INSTRUMENTAL;Anterior pequeño;El Fondo Negro o Contraste es la de silicona. Puede doblarse herramienta imprescindible para la fotografía dental para poder el paciente, da contraste a distinguir bien todas las piezas. que no son necesarios;46.55;46,55 €;560
5999;L97963;FONDO NEGRO/CONTRASTE PARA FOTOGRAFÍA DE SILICONA;Nichrominox;INSTRUMENTAL;Grande;Contraste hecho para adaptarse. Muy confortable para las fotografías y elimina aquellos elementos en la imagen. Pueden ser limpiados por autoclavables 134 ºC.;37.85;37,85 €;560
6000;L97964;FONDO NEGRO/CONTRASTE PARA FOTOGRAFÍA DE SILICONA;Nichrominox;INSTRUMENTAL;Pequeño;Contraste hecho para adaptarse. Muy confortable para las fotografías y elimina aquellos elementos en la imagen. Pueden ser limpiados por autoclavables 134 ºC.;37.85;37,85 €;560
6001;0762;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;Carl Martin. 1083/6.;;11.45;11,45 €;561
6002;46280;Sondas y exploradores;;INSTRUMENTAL;Nº23;;10.96;10,96 €;561
6003;46281;Sondas y exploradores;;INSTRUMENTAL;Nº6;;10.96;10,96 €;561
6004;46282;Sondas y exploradores;;INSTRUMENTAL;Nº9;;10.96;10,96 €;561
6005;49157;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;Asa Dental. Explorador Nº. 23;;8.94;8,94 €;561
6006;49158;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;Asa Dental. Explorador Nº.6;;8.94;8,94 €;561
6007;49159;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;Asa Dental. Explorador Nº.9;;8.94;8,94 €;561
6008;9130;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;;;23.0;23,00 €;561
6009;9251;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;;;23.0;23,00 €;561
6010;9253;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;;;23.0;23,00 €;561
6011;9274;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;;;23.0;23,00 €;561
6012;93326;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;;;33.2;33,20 €;561
6013;93331;EXPLORACIÓN DOBLE 16/23;Proclinic;INSTRUMENTAL;;;34.4;34,40 €;561
6014;0525;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Silver Line. Sonda-Explorador Silver Nº. 5;4 unidades.;15.53;15,53 €;562
6015;0526;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Silver Line. Sonda-Explorador Silver TU17/23;4 unidades.;15.53;15,53 €;562
6016;0527;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Silver Line. Sonda-Explorador Silver Nº. 23;4 unidades.;13.23;13,23 €;562
6017;0528;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Silver Line. Explorador Endo Silver DG16;4 unidades.;17.83;17,83 €;562
6018;0587;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. TU 17/23 S.T. Mango redondo;4 unidades.;34.4;34,40 €;562
6019;0613;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. TU 17/23. Mango redondo.;4 unidades.;33.2;33,20 €;562
6020;0653;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. Explorador DG 16 Endodoncia;4 unidades.;40.8;40,80 €;562
6021;06531;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. Explorador DG 16;4 unidades.;42.6;42,60 €;562
6022;0654;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. Explorador DG 16/17;4 unidades.;40.8;40,80 €;562
6023;06860;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. Explorador Briault 11 Mango 31;4 unidades.;33.2;33,20 €;562
6024;06880;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. Explorador DG 16/23;4 unidades.;40.8;40,80 €;562
6025;25606;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. EX56. Mango Satin Steel.;4 unidades.;33.2;33,20 €;562
6026;2601;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;LM. Explorador 17-23;4 unidades.;19.0;19,00 €;562
6027;2602;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;LM. Explorador centrado 17c-23;4 unidades.;19.0;19,00 €;562
6028;26021;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;LM. Explorador 9-17c;4 unidades.;19.0;19,00 €;562
6029;49161;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Asa Dental. Explorador nº 23/17.;4 unidades.;14.65;14,65 €;562
6030;80210;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;;4 unidades.;40.71;40,71 €;562
6031;9129;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. EX56. Mango Satin Steel.;4 unidades.;34.4;34,40 €;562
6032;9313;SONDAS EXPLORACIÓN;Bestdent;INSTRUMENTAL;Hu-Friedy. Explorador EXD57;4 unidades.;39.0;39,00 €;562
6033;0524;Produto Dentário;;INSTRUMENTAL;Silver Line. Sonda Parodontal Silver CP-12;;22.43;22,43 €;564
6034;0588;Produto Dentário;;INSTRUMENTAL;Hu-Friedy. Sonda CP 11 Mango 6. Marcas: 3 - 6 - 8 -;;41.5;41,50 €;564
6035;0589;Produto Dentário;;INSTRUMENTAL;Hu-Friedy. Sonda CP 12 S.T. Con mango Satin Steel.;;41.5;41,50 €;564
6036;0627;Produto Dentário;;INSTRUMENTAL;Hu-Friedy. “WILLIAMS”.;;35.5;35,50 €;564
6037;0628;Produto Dentário;;INSTRUMENTAL;Hu-Friedy. Sonda CP 11 Marcas: 3 - 6 - 8 - 11 mm.;;39.5;39,50 €;564
6038;0648;mm. Extremo de bolita.;;INSTRUMENTAL;Hu-Friedy. Sonda CP 11,5B Marcas: 3,5 - 5, 5 - 8, 5 - 11,5;;39.5;39,50 €;564
6039;0649;mm. Extremo de bolita.;;INSTRUMENTAL;Hu-Friedy. Sonda CP 12 Marcas: 3 - 6 -9 - 12 mm.;;39.5;39,50 €;564
6040;2603;Produto Dentário;;INSTRUMENTAL;LM. Sonda 550B Extremo de bolita. Mango de silicona.;;41.5;41,50 €;564
6041;49160;Produto Dentário;;INSTRUMENTAL;Asa Dental. Sonda Periodoncia O.M.S.;;39.5;39,50 €;564
6042;4961;Produto Dentário;;INSTRUMENTAL;Asa Dental. CP 11. Marcas: 3 - 6 - 8 - 11 mm.;;22.39;22,39 €;564
6043;9146;Produto Dentário;;INSTRUMENTAL;Hu-Friedy. Sonda CP 11,5B. Mango Satin Steel;;41.5;41,50 €;564
